sample_ID	genus	species	sex	population	batch	temperature	climate_cabinet	rack_ID	positional_ID	emergence_date	julian_emergence_date	emergence_weight	emergence_condition	emergence_status	life_stage	length	width	week0	week1	week2	week3	week4	week5	week6	week7	week8	week9	week10	week11	week12	week13	week14	week15	week16	week17	week18	week19	week20	week21
KC-177	Osmia	O. cornuta	male	Konstanz	weighing	SSP2-4.5	E	20	24	2023-02-15	46	95.11000000000011	alive	emerged	adult	11.808266114963743	6.9852496845467975	103.2900000000002	102.36000000000011	101.15000000000008	100.90000000000008	100.76	100.61000000000011	100.36000000000011	99.71000000000004	99.68000000000006	98.65000000000008	98.17000000000009	95.11000000000011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KC-181	Osmia	O. cornuta	male	Konstanz	weighing	SSP2-4.5	E	23	24	2023-02-23	54	79.67999999999984	alive	emerged	adult	11.771094960732915	6.853606089013918	87.31999999999994	86.75	85.78999999999996	85.30999999999995	84.94999999999982	84.73000000000002	84.55999999999995	84.11999999999989	83.98999999999978	83.04999999999995	82.73000000000002	82.19999999999982	81.03999999999996	NA	NA	NA	NA	NA	NA	NA	NA	NA
KC-182	Osmia	O. cornuta	male	Konstanz	weighing	SSP5-8.5	F	24	25	2023-05-17	137	46.50999999999999	dead	excised	adult	11.77665276072126	6.3804989502843785	71.21000000000004	68.01999999999998	63.82999999999993	58.84999999999991	56.080000000000155	54.87000000000012	52.440000000000055	48.78999999999997	48.600000000000136	47.580000000000155	47.950000000000045	47.809999999999945	47.950000000000045	47.15000000000009	47.33999999999992	47.680000000000064	47.549999999999955	47.319999999999936	47.38000000000011	46.48000000000002	46.799999999999955	46.809999999999945
KC-183	Osmia	O. cornuta	male	Konstanz	weighing	control	C	25	25	2023-03-17	76	73.93999999999983	alive	emerged	adult	11.446386232138584	7.0222036138498005	80.90999999999985	79.77999999999997	79.22999999999979	78.97999999999979	78.84999999999991	78.64999999999986	78.43999999999983	78.36999999999989	78.25999999999999	77.92999999999984	77.93999999999983	77.93999999999983	76.9699999999998	76.58999999999992	76.4699999999998	75.94999999999982	NA	NA	NA	NA	NA	NA
KC-184	Osmia	O. cornuta	male	Konstanz	other	SSP2-4.5	E	26	25	2023-05-17	137	40.97000000000003	dead	excised	adult	11.402823989812104	7.085408371488907	92.70000000000005	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KC-185	Osmia	O. cornuta	male	Konstanz	other	SSP5-8.5	F	27	25	2023-01-30	30	86.57999999999993	alive	emerged	adult	12.18052034024474	7.4371733319557185	97.20000000000005	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KC-186	Osmia	O. cornuta	female	Konstanz	weighing	SSP5-8.5	F	12	25	2023-02-02	33	135.51	alive	emerged	adult	14.07815904001296	7.19107738990667	165.24	162.49	160.3900000000001	158.1500000000001	157.17000000000007	156.94000000000003	155.57000000000016	153.47000000000003	152.52999999999997	137.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KC-187	Osmia	O. cornuta	male	Konstanz	weighing	control	C	28	25	2023-03-12	71	101.38999999999989	alive	emerged	adult	12.696236888699554	7.395575282632702	114.40999999999984	113.55999999999996	112.56999999999994	112.09999999999992	111.76	111.36999999999988	110.93999999999984	110.51999999999975	110.51999999999975	109.6099999999999	109.51999999999975	109.00999999999976	108.08999999999992	107.30999999999996	106.9799999999998	NA	NA	NA	NA	NA	NA	NA
KC-189	Osmia	O. cornuta	female	Konstanz	weighing	SSP2-4.5	E	14	25	2023-02-23	54	146.46000000000004	alive	emerged	adult	13.629230906455952	8.438688187521201	158.74	157.74	156.1300000000001	155.20000000000005	154.8599999999999	154.51999999999998	154.02999999999997	153.1500000000001	152.8599999999999	151.3699999999999	150.66000000000008	150.06999999999994	148.9000000000001	NA	NA	NA	NA	NA	NA	NA	NA	NA
KC-191	Osmia	O. cornuta	female	Konstanz	other	control	C	16	25	2023-03-20	79	151.30999999999997	alive	emerged	adult	14.807398892957904	7.590116098188369	166.76999999999998	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KC-192	Osmia	O. cornuta	male	Konstanz	weighing	SSP2-4.5	E	29	25	2023-02-18	49	75.72000000000003	alive	emerged	adult	10.877200365032373	6.8111961867873365	83.52000000000021	82.81999999999994	81.79999999999995	81.3900000000001	81.29999999999995	81.07000000000016	80.91000000000008	80.36000000000013	80.28999999999996	79.36000000000013	79.06000000000017	77.90000000000009	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KC-193	Osmia	O. cornuta	male	Konstanz	weighing	SSP5-8.5	F	30	24	2023-01-27	27	68.27999999999997	alive	emerged	adult	11.005522250571818	6.830699295878506	75.04999999999995	74.04999999999973	73.19999999999982	72.70999999999981	72.72999999999979	72.68999999999983	72.14999999999986	69.81999999999994	69.18999999999983	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KC-194	Osmia	O. cornuta	female	Konstanz	weighing	SSP2-4.5	E	17	25	2023-02-23	54	169.09000000000017	alive	emerged	adult	14.208919044023656	8.107784637770795	181.22000000000003	179.82999999999993	178.25	177.52999999999997	177.1400000000001	176.80999999999997	176.45000000000005	175.76999999999998	175.51	173.92000000000007	173.37000000000012	172.98000000000002	171.67000000000007	NA	NA	NA	NA	NA	NA	NA	NA	NA
KC-195	Osmia	O. cornuta	male	Konstanz	weighing	control	C	31	24	2023-03-09	68	110.36999999999988	alive	emerged	adult	12.474152973984069	7.230953942573684	120.28999999999996	119.32999999999991	118.32999999999991	117.84999999999992	117.51	117.23999999999978	116.82999999999991	116.29999999999995	116.14999999999986	115.28999999999996	115.17999999999984	114.6099999999999	114	111.93999999999984	111.56999999999994	NA	NA	NA	NA	NA	NA	NA
KC-196	Osmia	O. cornuta	male	Konstanz	weighing	SSP2-4.5	E	32	24	2023-02-18	49	83.07999999999993	alive	emerged	adult	11.744347428124591	6.136787246695164	92.93999999999984	91.69999999999982	90.50999999999976	90.07999999999991	89.89999999999986	89.66999999999985	89.38999999999987	88.83999999999992	88.79999999999995	87.75	87.41999999999985	86.75999999999999	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KC-197	Osmia	O. cornuta	male	Konstanz	other	SSP5-8.5	F	33	23	2023-01-30	30	80.46000000000004	alive	emerged	adult	11.171702699261216	6.533025100776994	90.76	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KC-199	Osmia	O. cornuta	male	Konstanz	other	control	C	1	23	2023-03-12	71	93.44000000000004	alive	emerged	adult	11.685757296568193	7.135272888554812	105.09000000000016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC-2	Osmia	O. cornuta	female	Pfalz	weighing	SSP2-4.5	E	20	31	2023-03-09	68	196.12000000000012	alive	emerged	adult	14.614034630208137	8.163421365856014	208.5300000000002	208.5400000000002	206.76	206.17000000000007	205.96000000000004	205.71000000000004	205.41000000000008	204.52999999999997	204.28999999999996	202.91000000000008	202.4300000000001	201.75	201.23	198.94000000000003	197.6500000000001	NA	NA	NA	NA	NA	NA	NA
NC-4	Osmia	O. cornuta	male	Pfalz	weighing	SSP5-8.5	F	3	30	2023-02-01	32	84.33999999999992	alive	emerged	adult	11.485033095879578	6.962792337854323	91.3599999999999	91.04999999999971	90.25999999999976	89.74999999999977	89.19999999999982	89.33999999999992	88.84999999999991	87.98999999999978	87.7199999999998	84.33999999999992	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC-8	Osmia	O. cornuta	female	Pfalz	weighing	SSP2-4.5	E	23	31	2023-05-17	137	58.90000000000009	dead	excised	adult	12.817060316783188	8.355394593340657	126.13000000000012	126.03999999999996	124.94000000000004	124.56000000000016	124.32999999999991	124.02999999999996	123.74	122.77999999999996	122.56000000000016	121.13000000000012	120.38000000000012	119.05000000000018	116.76999999999998	113.01999999999998	109.35000000000014	105.1400000000001	98.82999999999991	94.98000000000002	90.22000000000004	75.1400000000001	64.68000000000006	59.51999999999998
NC-9	Osmia	O. cornuta	female	Pfalz	weighing	SSP5-8.5	F	24	32	2023-02-10	41	184.33999999999992	alive	emerged	adult	13.980978140294146	8.225117954913626	198.1199999999999	197.2099999999998	195.3699999999999	194.2299999999998	193.67999999999984	193.57999999999993	192.78999999999996	190.87999999999988	190.57999999999993	188.4599999999998	186.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC-10	Osmia	O. cornuta	male	Pfalz	weighing	SSP5-8.5	F	6	30	2023-02-02	33	117.94999999999982	alive	emerged	adult	12.3996108519299	7.771356631358687	128.12999999999988	127.68999999999984	126.5	125.54999999999995	125.32999999999991	125.34999999999992	124.7199999999998	123.68999999999984	123.4699999999998	121.4699999999998	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC-11	Osmia	O. cornuta	female	Pfalz	weighing	control	C	25	32	2023-04-06	96	153.91000000000008	alive	emerged	adult	13.384517729021534	8.525421271085762	163.1400000000001	163.21000000000004	162.48000000000002	162.30999999999997	162.10000000000014	161.94000000000003	161.70000000000005	161.3599999999999	161.17000000000007	160.54999999999995	160.45000000000005	160.19000000000003	159.8900000000001	159.58000000000015	159.32999999999993	158.8699999999999	158.3800000000001	157.23000000000002	156.55999999999997	NA	NA	NA
NC-12	Osmia	O. cornuta	female	Pfalz	weighing	control	C	7	30	2023-03-17	76	104.3599999999999	alive	emerged	adult	11.857504665162896	7.414582462758758	111.33999999999992	111.38999999999989	110.65999999999984	110.52999999999996	110.38999999999989	110.24	109.98999999999978	109.74	109.63999999999989	109.12999999999988	109.07999999999991	108.91999999999985	108.7199999999998	108.00999999999976	108.28999999999996	107.83999999999992	NA	NA	NA	NA	NA	NA
NC-13	Osmia	O. cornuta	female	Pfalz	other	SSP2-4.5	E	26	32	2023-03-08	67	153.8800000000001	alive	emerged	adult	13.817200338134215	8.132081360409732	162.41000000000008	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC-14	Osmia	O. cornuta	male	Pfalz	other	SSP2-4.5	E	8	31	2023-02-21	52	117.62000000000012	alive	emerged	adult	12.413115456129391	7.148279560232281	123.90000000000008	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC-15	Osmia	O. cornuta	male	Pfalz	weighing	SSP5-8.5	F	9	31	2023-01-27	27	85.66000000000008	alive	emerged	adult	11.476560191061884	6.662109745264068	92.76999999999998	92.24	91.27999999999996	90.68000000000006	90.30999999999996	90.34999999999992	89.81999999999994	88.60000000000014	88.30999999999995	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC-16	Osmia	O. cornuta	female	Pfalz	other	SSP5-8.5	F	27	32	2023-02-10	41	156.41000000000008	alive	emerged	adult	13.733354802419862	8.040410295904842	168.26999999999998	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC-17	Osmia	O. cornuta	female	Pfalz	weighing	control	C	28	32	2023-03-20	79	218.30000000000015	alive	emerged	adult	14.932503280165268	8.790502804396182	225.77	225.69000000000003	224.6099999999999	224.21000000000004	223.97000000000003	223.74	223.3800000000001	222.84000000000017	222.66000000000008	221.9000000000001	221.62000000000012	221.5	220.9000000000001	220.24	220.01	219.5	NA	NA	NA	NA	NA	NA
NC-18	Osmia	O. cornuta	male	Pfalz	weighing	control	C	10	32	2023-03-16	75	94.96000000000004	alive	emerged	adult	11.489519561270154	6.997884011922434	98.25	98.53999999999996	98.14999999999986	97.86999999999988	97.78999999999996	97.65999999999984	97.53999999999996	97.29999999999995	97.40000000000008	96.8900000000001	96.93000000000006	96.64999999999986	96.32999999999991	96.02999999999996	96.03999999999996	95.66999999999985	NA	NA	NA	NA	NA	NA
NC-20	Osmia	O. cornuta	male	Pfalz	weighing	SSP5-8.5	F	12	32	2023-02-13	44	121.30000000000018	alive	emerged	adult	12.171587063911778	7.704830630178986	128.8900000000001	128.44000000000003	127.42000000000009	126.83000000000015	126.76	126.88000000000012	126.32000000000016	125.37000000000012	125.37000000000012	123.91000000000008	123	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC-21	Osmia	O. cornuta	male	Pfalz	weighing	control	C	13	32	2023-03-12	71	104.77999999999996	alive	emerged	adult	12.138479196126864	7.1880682863397825	109.41999999999985	109.50999999999976	108.8599999999999	108.66999999999985	108.49999999999976	108.38999999999989	108.16999999999985	107.87999999999988	107.80999999999996	107.34999999999992	107.23999999999978	107.27999999999996	106.7099999999998	105.98999999999978	106.06999999999994	NA	NA	NA	NA	NA	NA	NA
NC-22	Osmia	O. cornuta	female	Pfalz	weighing	SSP2-4.5	E	29	31	2023-03-09	68	157.8699999999999	alive	emerged	adult	13.73872086921802	8.2382105378455	166.51	166.51	165.17999999999984	164.77999999999997	164.76999999999998	164.54999999999995	164.32999999999993	163.5999999999999	163.58999999999992	162.56999999999994	162.17999999999984	161.8499999999999	161.30999999999997	159.58999999999992	158.75	NA	NA	NA	NA	NA	NA	NA
NC-23	Osmia	O. cornuta	female	Pfalz	weighing	SSP2-4.5	E	14	32	2023-03-09	68	121.06999999999994	alive	emerged	adult	11.903887084415198	8.626845840840272	131.39999999999986	130.92999999999984	129.63999999999987	128.92999999999984	128.6099999999999	128.31999999999994	127.88999999999989	127.17999999999984	126.83999999999992	125.88999999999989	125.09999999999992	124.59999999999992	123.98999999999978	122.23999999999978	121.4599999999998	NA	NA	NA	NA	NA	NA	NA
NC-25	Osmia	O. cornuta	male	Pfalz	other	control	C	16	32	2023-03-16	75	111.46000000000004	alive	emerged	adult	11.73597273302168	7.137051532117525	115.1099999999999	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC-26	Osmia	O. cornuta	male	Pfalz	weighing	SSP2-4.5	E	17	32	2023-02-16	47	100.8900000000001	alive	emerged	adult	13.014801599170925	7.767590458898021	117.70000000000005	117.81999999999994	116.64999999999986	116.42000000000009	116.32999999999991	116.13999999999989	115.8900000000001	115.30999999999996	115.1099999999999	114.12999999999988	113.73000000000002	113.16999999999985	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC-28	Osmia	O. cornuta	female	Pfalz	weighing	SSP5-8.5	F	30	31	2023-02-17	48	154.33000000000015	alive	emerged	adult	13.651753896937636	7.893499892574134	172.69000000000003	171.53999999999996	169.53999999999996	167.78999999999996	167.3499999999999	167.03999999999996	165.91000000000008	164.3699999999999	163.8499999999999	161.44000000000003	160	158.21000000000004	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC-30	Osmia	O. cornuta	female	Pfalz	weighing	control	C	31	31	2023-03-20	79	178.3499999999999	alive	emerged	adult	14.102562212214533	8.859699596088106	186.07999999999993	185.9699999999998	185.1199999999999	184.66999999999985	184.37999999999988	184.18999999999983	183.75	183.2199999999998	183.07999999999993	182.3699999999999	182.19999999999985	181.8499999999999	181.50999999999976	180.6199999999999	180.4699999999998	179.91999999999985	NA	NA	NA	NA	NA	NA
NC-31	Osmia	O. cornuta	female	Pfalz	weighing	SSP2-4.5	E	32	31	2023-03-08	67	163.8599999999999	alive	emerged	adult	14.277199822472184	8.848157431192174	175.26	174.57999999999993	172.78999999999996	172.25	172	171.73000000000002	171.31999999999994	170.5	170.30999999999997	168.94000000000003	168.53999999999996	167.74	167.22000000000003	165.39999999999986	164.1500000000001	NA	NA	NA	NA	NA	NA	NA
NC-32	Osmia	O. cornuta	female	Pfalz	weighing	SSP2-4.5	E	20	32	2023-03-09	68	124.96000000000004	alive	emerged	adult	12.685497102456782	7.378595969987533	133.6500000000001	133.6199999999999	132.54999999999995	132.25	132.08999999999992	131.89999999999986	131.6199999999999	131.17000000000007	131.17000000000007	130.19000000000003	129.70000000000005	129.31999999999994	129.04999999999995	127.51999999999998	126.54999999999995	NA	NA	NA	NA	NA	NA	NA
NC-33	Osmia	O. cornuta	female	Pfalz	other	SSP5-8.5	F	33	31	2023-02-15	46	139.62999999999988	alive	emerged	adult	12.755634475876745	9.05070460739914	154.29999999999995	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC-34	Osmia	O. cornuta	female	Pfalz	other	control	C	1	31	2023-03-28	87	211.64999999999984	alive	emerged	adult	15.19887858528212	9.141335771207244	222.57999999999993	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC-38	Osmia	O. cornuta	female	Pfalz	weighing	SSP5-8.5	F	3	31	2023-02-09	40	192.66000000000008	alive	emerged	adult	14.614710187558028	8.597862403149005	208.80999999999997	207.67000000000007	205.72000000000003	204.52	203.96000000000004	204.0699999999999	202.99	201.27	201.05999999999997	198.5999999999999	196.84000000000017	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC-41	Osmia	O. cornuta	female	Pfalz	weighing	SSP5-8.5	F	6	31	2023-02-14	45	137.18000000000006	alive	emerged	adult	13.798022446762683	8.749321072050643	152.29999999999995	151.26999999999998	149.39999999999986	147.94000000000003	147.26	147.17000000000007	146.1500000000001	144.51	144.21000000000004	141.82999999999993	140.18000000000006	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC-42	Osmia	O. cornuta	female	Pfalz	weighing	control	C	7	31	2023-03-20	79	147.29999999999995	alive	emerged	adult	13.168782658775497	8.545886750135786	153.8900000000001	153.85000000000014	152.8900000000001	152.55999999999997	152.31999999999994	152.07999999999993	151.75	151.3900000000001	151.27999999999997	150.5	150.3900000000001	150.13999999999987	149.75	148.86000000000013	148.98000000000002	148.51	NA	NA	NA	NA	NA	NA
NC-43	Osmia	O. cornuta	female	Pfalz	other	SSP2-4.5	E	8	32	2023-03-14	73	164.04999999999995	alive	emerged	adult	13.835439570730246	8.06844647238402	172.78999999999996	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC-44	Osmia	O. cornuta	male	Pfalz	weighing	SSP2-4.5	E	23	32	2023-02-22	53	97.84999999999992	alive	emerged	adult	12.018969012791938	7.1738623274586555	102.49	102.59999999999992	101.61999999999988	101.36999999999988	101.32999999999991	101.13999999999989	101	100.4799999999998	100.41999999999985	99.59999999999992	99.39999999999986	98.92999999999984	98.42999999999984	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC-45	Osmia	O. cornuta	female	Pfalz	weighing	SSP5-8.5	F	9	32	2023-02-14	45	148.12999999999988	alive	emerged	adult	13.582979042196545	7.930937224917124	158.9599999999998	158.19999999999982	156.75999999999976	155.81999999999994	155.24999999999977	155.33999999999992	154.58999999999992	153.24999999999977	153.1099999999999	151.26999999999975	150.05999999999997	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC-46	Osmia	O. cornuta	male	Pfalz	weighing	SSP5-8.5	F	24	33	2023-02-02	33	93.72000000000004	alive	emerged	adult	11.551161903245744	6.904381777573839	100.1400000000001	99.66000000000008	98.58999999999992	98.06999999999994	97.86999999999988	97.82999999999991	97.36999999999988	96.18000000000006	96.09999999999992	94.65000000000008	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC-47	Osmia	O. cornuta	female	Pfalz	weighing	control	C	10	33	2023-04-06	96	157.32999999999993	alive	emerged	adult	13.657294729646209	8.05827191766711	165.5	165.58999999999992	164.81999999999994	164.56999999999994	164.43999999999983	164.13999999999987	163.90999999999983	163.51	163.32999999999993	162.65999999999983	162.62999999999988	162.23999999999978	161.8499999999999	160.98000000000002	161.31999999999994	160.8599999999999	160.14999999999986	159.04999999999995	158.17999999999984	NA	NA	NA
NC-49	Osmia	O. cornuta	male	Pfalz	other	SSP2-4.5	E	26	33	2023-03-02	61	78.94000000000005	alive	emerged	adult	10.980984164590865	6.889420780813964	88.21000000000004	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC-51	Osmia	O. cornuta	female	Pfalz	weighing	SSP5-8.5	F	12	33	2023-02-22	53	192.66000000000008	alive	emerged	adult	14.405991000310092	9.342825886417073	206.92000000000007	206.05000000000015	204.51	203.3800000000001	203.06000000000017	203.16000000000008	202.1800000000001	200.80999999999997	200.8900000000001	198.69000000000003	197.82999999999993	196.46000000000004	193.58000000000015	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC-52	Osmia	O. cornuta	female	Pfalz	weighing	control	C	13	33	2023-03-20	79	183.76	alive	emerged	adult	14.50788646041351	8.576665428272584	191.23	191.1300000000001	190.11000000000013	189.74	189.44000000000003	189.23	188.8800000000001	188.46000000000004	188.16000000000008	187.44000000000003	187.25	187.09000000000017	186.47000000000003	185.53999999999996	185.6400000000001	185.07999999999993	NA	NA	NA	NA	NA	NA
NC-53	Osmia	O. cornuta	male	Pfalz	other	SSP5-8.5	F	27	33	2023-02-01	32	94.90000000000008	alive	emerged	adult	12.04041769062837	7.026094439215612	106.31000000000016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC-54	Osmia	O. cornuta	female	Pfalz	weighing	SSP2-4.5	E	14	33	2023-03-12	71	148.6300000000001	alive	emerged	adult	13.566316938565103	8.146124252656714	159.3800000000001	159.53999999999996	158.48000000000002	158.13999999999987	158.13999999999987	158.01	157.79999999999995	157.29999999999995	157.33999999999992	156.28999999999996	155.95000000000005	155.98000000000002	155.4000000000001	153.92000000000007	153.45000000000005	NA	NA	NA	NA	NA	NA	NA
NC-56	Osmia	O. cornuta	female	Pfalz	weighing	control	C	28	33	2023-03-20	79	115.26	alive	emerged	adult	12.501593334560814	7.7542329380294195	120.24	120.23000000000002	119.52999999999996	119.33999999999992	119.22000000000004	119.05999999999996	118.82999999999991	118.5	118.46000000000004	117.83999999999992	117.89999999999986	117.65000000000008	117.06999999999994	116.69000000000004	116.51	116.22000000000004	NA	NA	NA	NA	NA	NA
NC-57	Osmia	O. cornuta	male	Pfalz	weighing	SSP2-4.5	E	29	32	2023-05-17	137	78.38000000000011	dead	excised	adult	12.720534574658403	7.854546951219797	88.05000000000018	85.99000000000001	81.24000000000001	80.46000000000004	83.02999999999997	83.31999999999994	83.88000000000011	82.8599999999999	82.63000000000011	80.66000000000008	81.22000000000003	81.60000000000014	82.51999999999998	80.04999999999995	80.45000000000005	81.42000000000007	80.98000000000002	81.04999999999995	80.75999999999999	78.62000000000012	78.66000000000008	78.8599999999999
NC-58	Osmia	O. cornuta	female	Pfalz	other	control	C	16	33	2023-03-19	78	158.5	alive	emerged	adult	13.05991132828133	7.713009498737259	162.99	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC-59	Osmia	O. cornuta	female	Pfalz	weighing	SSP2-4.5	E	17	33	2023-03-08	67	164.52999999999997	alive	emerged	adult	13.70913825700736	9.118097895286114	175.36000000000013	175.19000000000003	173.4000000000001	173	172.75	172.23000000000002	171.9000000000001	171.24	171.26	169.77999999999997	169.3900000000001	169.1099999999999	168.24	166.31999999999994	165.07999999999993	NA	NA	NA	NA	NA	NA	NA
NC-60	Osmia	O. cornuta	male	Pfalz	weighing	SSP5-8.5	F	30	32	2023-01-27	27	99.37999999999988	alive	emerged	adult	12.152793378962151	7.460414132908735	104.41000000000008	103.95000000000005	102.84999999999992	102.14999999999986	102.15999999999984	102.06999999999994	101.42000000000009	100.42000000000009	100.34999999999992	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC-63	Osmia	O. cornuta	female	Pfalz	weighing	SSP2-4.5	E	20	33	2023-03-09	68	146.56999999999994	alive	emerged	adult	12.952116825395636	7.606305460236066	155.3499999999999	155.37999999999988	154.03999999999996	153.65999999999983	153.48999999999978	153.27999999999997	152.91999999999985	152.23000000000002	152.14999999999986	150.9599999999998	150.65999999999983	150.31999999999994	149.81999999999994	148.22000000000003	147.1199999999999	NA	NA	NA	NA	NA	NA	NA
NC-64	Osmia	O. cornuta	male	Pfalz	weighing	control	C	31	32	2023-03-14	73	110.54999999999995	alive	emerged	adult	12.878065001629928	7.605016951720919	115.24	115.34999999999992	114.72000000000004	114.51	114.36999999999988	114.14999999999986	113.90999999999984	113.57999999999991	113.43999999999984	112.89999999999986	112.8599999999999	112.72000000000004	112.30999999999996	111.89999999999986	111.5	NA	NA	NA	NA	NA	NA	NA
NC-65	Osmia	O. cornuta	male	Pfalz	weighing	SSP2-4.5	E	32	32	2023-02-22	53	80.56999999999994	alive	emerged	adult	11.374037652510534	6.903083814789645	86.04999999999995	86.05999999999995	84.96000000000004	84.58999999999992	84.47000000000003	84.27999999999997	83.98000000000002	83.46000000000004	83.28999999999996	82.38999999999987	82.36999999999989	81.78999999999996	81.01999999999998	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC-66	Osmia	O. cornuta	female	Pfalz	other	SSP5-8.5	F	33	32	2023-02-09	40	120.56000000000016	alive	emerged	adult	12.937204268587848	7.471233053540685	134.34000000000017	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC-67	Osmia	O. cornuta	male	Pfalz	other	control	C	1	32	2023-03-13	72	95.30999999999996	alive	emerged	adult	11.877289090331695	7.317942633075336	101.09999999999992	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC-70	Osmia	O. cornuta	male	Pfalz	weighing	SSP5-8.5	F	3	32	2023-02-02	33	106.05999999999996	alive	emerged	adult	12.427949924490129	7.625664657591139	118.38999999999989	117.43999999999984	116.01999999999998	115.02999999999996	114.62999999999988	114.73999999999978	113.84999999999992	112.49	112.30999999999996	110.24999999999976	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC-73	Osmia	O. cornuta	male	Pfalz	weighing	SSP5-8.5	F	6	32	2023-01-30	30	92.11000000000011	alive	emerged	adult	11.226260161410169	6.781733954162456	97.59000000000016	97.06000000000016	96.10000000000014	95.5400000000002	95.20000000000005	95.18000000000006	94.61000000000011	93.71000000000004	93.60000000000014	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC-75	Osmia	O. cornuta	male	Pfalz	weighing	control	C	7	32	2023-03-11	70	98.16999999999985	alive	emerged	adult	11.894026286602667	6.761392035630844	102.52999999999996	102.76	102.15999999999984	101.98999999999978	101.89999999999986	101.71000000000004	101.51999999999998	101.27999999999996	101.27999999999996	100.69999999999982	100.66999999999985	100.74	100.39999999999986	99.93999999999984	99.74	NA	NA	NA	NA	NA	NA	NA
NC-76	Osmia	O. cornuta	female	Pfalz	weighing	SSP2-4.5	E	23	33	2023-03-09	68	177.1300000000001	alive	emerged	adult	13.977423670352334	8.306167641947935	185.48	185.73	184.27	184	184.10000000000016	183.86000000000013	183.6400000000001	182.91000000000008	182.99	181.79999999999995	181.52999999999997	181.05000000000015	180.72000000000003	179.19000000000003	178.12000000000012	NA	NA	NA	NA	NA	NA	NA
